,CASRN,smiles,LogLD
2533,18952-79-9,CC(C)C1=CC(=CC=C1)OC(=O)N(C)N=O,2.602059991
2534,18964-31-3,C1(=C(C(=O)C(=C(Cl)Cl)C1=O)Cl)Cl,3.361727836
2535,1897-45-6,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl,3.579017191
2536,1897-96-7,CCOC1=CC=C(C=C1)N2C(=NC3=CC=CC=C3C2=O)C,3.681241237
2537,18979-65-2,CCCCCCCC1=C(C=C(C=C1)O)O,3.113943352
2538,1899-36-1,CC(CCl)(C(=O)[O-])Cl.[Na+],3.903089987
2539,18995-99-8,CN(C)CCCCCNC1=C2C(=NC3=CC=CC=C31)C=CC=C2[N+](=O)[O-].Cl.Cl,1.80140371
2540,1901-26-4,C/C(=C\C1=CC=CC=C1)/C(=O)C,3.612783857
2541,19016-29-6,CS(=O)(=O)C1=CC2=C(C=C1)N=C(N2)C(F)(F)F,1.838849091
2542,19035-79-1,CCCCCCCCCCCCCCCCOP(=O)(O)[O-].[K+],3.544068044
2543,19044-88-3,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-],4
2544,19072-57-2,CC[N+]1(C(CCCC1C)C)CC.[Br-],3.301029996
2545,19074-24-9,CCCCC(CC)COC(=O)CCCCCCCCCCC(=O)OCC(CC)CCCC,4.33243846
2546,19077-60-2,CCOC1=CC=C(C=C1)N2C(=O)C=CC2=O,2.799340549
2547,19089-24-8,CCCCN1CCCC1C(=O)NC2=C(C=C(C=C2C)C)C.Cl,4.144823194
2548,19089-92-0,CCCCCCOC(=O)/C=C/C,3.698970004
2549,19095-88-6,[Na+].CC(Oc1ccc(Cl)cc1C)C([O-])=O,2.812913357
2550,1910-42-5,C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)C.[Cl-].[Cl-],2.103492733
2551,1912-24-9,CCNC1=NC(=NC(=N1)Cl)NC(C)C,3.458631807
2552,1912-25-0,CCN(CC)C1=NC(=NC(=N1)NC(C)C)Cl,3.230448921
2553,1912-26-1,CCNC1=NC(=NC(=N1)Cl)N(CC)CC,2.773786445
2554,191217-81-9,CCCN[C@H]1CCC2=C(C1)SC(=N2)N.O.Cl.Cl,2.903089987
2555,19130-96-2,C1[C@@H]([C@H]([C@@H]([C@H](N1)CO)O)O)O,3.698970004
2556,19133-14-3,CCCOP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O,1.954242509
2557,19133-28-9,CCP(=S)(OCCCl)OC1=CC=C(C=C1)C#N,0.301029996
2558,19142-68-8,CC(CN1CCN(CC1)CCOCCO)CN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,2.602059991
2559,1917-64-2,COCC1=CC=C(O1)C=O,3.301029996
2560,1918-00-9,COC1=C(C=CC(=C1C(=O)O)Cl)Cl,3.474624134
2561,1918/2/1,C1(=C(C(=NC(=C1Cl)Cl)C(=O)O)Cl)N,3.27392678
2562,1918/8/7,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C)[N+](=O)[O-],3.556302501
2563,1918-13-4,C1=CC(=C(C(=C1)Cl)C(=S)N)Cl,2.87909588
2564,1918-16-7,CC(C)N(C1=CC=CC=C1)C(=O)CCl,3.061954844
2565,1918-18-9,COC(=O)NC1=CC(=C(C=C1)Cl)Cl,3.372819982
2566,19186-97-1,C(C(CBr)(CBr)CBr)OP(=O)(OCC(CBr)(CBr)CBr)OCC(CBr)(CBr)CBr,3.698970004
2567,1920/5/4,CCCCCCCCCCCC[NH+](C)C.CC(=O)[O-],2.903089987
2568,1920-21-4,CC1=COC(CC1)(C)C=O,3.390935107
2569,19201-32-2,C1=CC(=CC=C1N)NCCN,2.278753601
2570,19213-12-8,CC(=O)CNC(C)(C)CC1=CC=CC=C1,2.352182518
2571,19219-99-9,CC1=NC2=C(O1)C=CC(=C2)Cl,3
2572,19224-26-1,CC(COC(=O)C1=CC=CC=C1)OC(=O)C2=CC=CC=C2,3.558228422
2573,19234-20-9,CC(C)OCCOC(=O)C,3.06069784
2574,19237-84-4,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC.Cl,3.290034611
2575,19243-95-9,CC(=C)C(=O)NC1=CC=C(C=C1)O,3.045322979
2576,19247-68-8,C1=COC(=C1)C=NC2=CC=C(C=C2)N=CC3=CC=CO3,3.086359831
2577,19249-34-4,CC(=O)OCCN(CCOC(=O)C)C1=CC=CC=C1,3.33243846
2578,19272-90-3,COC1=C(C=CC(=C1)/C=C/C(=O)N)O,3.698970004
2579,1928-43-4,CCCCC(CC)COC(=O)COC1=C(C=C(C=C1)Cl)Cl,2.881099218
2580,1928-43-4,CCCCC(CC)COC(=O)COC1=C(C=C(C=C1)Cl)Cl,3.597622066
2581,1928-45-6,CCCCOCCCOC(=O)COC1=C(C=C(C=C1)Cl)Cl,2.698970004
2582,1928-47-8,CCCCC(CC)COC(=O)COC1=CC(=C(C=C1Cl)Cl)Cl,2.698970004
2583,1929-82-4,C1=CC(=NC(=C1)Cl)C(Cl)(Cl)Cl,2.973127854
2584,1929-86-8,CC1=C(C=CC(=C1)Cl)OC(C)C(=O)[O-].[K+],2.968482949
2585,1929-87-9,COC(=O)COC1=CC=CC2=CC=CC=C21,3.447158031
2586,19311-91-2,CCN(CC)C(=O)C1=CC=CC=C1O,2.763427994
2587,19321-40-5,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)(COC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCC/C=C\CCCCCCCC,3.301029996
2588,1933-50-2,CC(=O)NC1=CC=C(C=C1)N=NN(C)C,2.707570176
2589,1934-21-0,C1=CC(=CC=C1N=NC2C(=NN(C2=O)C3=CC=C(C=C3)S(=O)(=O)O)C(=O)O)S(=O)(=O)O.[Na+],3.301029996
2590,19351-20-3,CCN(CC)C(=O)C1=C(C(=CC=C1)OC)O,3.318063335
2591,19351-21-4,CCN(CC)C(=O)C1=CC(=C(C=C1)OC)O,3.298853076
2592,1937-35-5,[Na+].[Na+].Nc1c(cc(c2ccccc12)[S]([O-])(=O)=O)N=Nc3ccc(cc3)c4ccc(NNC5=C6C(=O)C=C(C=C6C=CC5=N)[S]([O-])(=O)=O)cc4,4
2593,19386-45-9,C1=C(C(=C(C(=C1Cl)Cl)O)CC2=C(C(=C(C=C2Cl)Cl)Cl)O)Cl,2
2594,19387-91-8,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C,3.371990911
2595,19395-78-9,C1COCCN1CC(=O)N2CN(C(=O)C3=CC=CC=C32)C4=CC=CC=C4.Cl,3.329397879
2596,19396-06-6,N[C@@H]([C@H](O)[C@@H](O)COC(N)=O)C(=O)N[C@@H]([C@H]1O[C@H](C(O)C1O)N2C=C(CO)C(=O)NC2=O)C(O)=O,4.166282067
2597,19403-92-0,C1=C(C(=C(C(=C1I)O)I)O)I,3.913813852
2598,19406-51-0,CC1=C(C=C(C=C1[N+](=O)[O-])N)[N+](=O)[O-],2.981818607
2599,19408-46-9,C[C@@H]1[C@H](C[C@@H]([C@H](O1)OC2[C@@H]([C@H](C([C@@H]([C@@H]2O)O)O)O)O)N)N=C(C(=O)O)N.Cl,4.342422681
2600,19408-74-3,Clc1cc2Oc3cc(Cl)c(Cl)c(Cl)c3Oc2c(Cl)c1Cl,0.113943352
2601,1941-30-6,CCC[N+](CCC)(CCC)CCC.[Br-],3.552262523
2602,1942-78-5,CCOP(=S)(CC)SC1=CC(=C(C=C1)Cl)C,0.633468456
2603,1942-80-9,CCP(=S)(OC)SC1=CC(=C(C=C1)Cl)C,1.949390007
2604,1943-27-7,CC1=NC2=CC=CC=C2C(=O)N1C3=CC=C(C=C3)Br.Cl,2.267171728
2605,1943-79-9,CNC(=O)OC1=CC=CC=C1,2.73239376
2606,1944/12/3,CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O.Br,3.204119983
2607,19444-21-4,CC(C)(C(=O)OCC=C)O,2.602059991
2608,19457-00-2,CCOC1=C(C=C(C=C1)C(=O)NCC2=CC=C(C=C2)OCCNC)OCC.Cl,3.477121255
2609,1947-37-1,CSCC[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N)NC(=O)[C@H](CC2=CNC3=CC=CC=C32)N,3.301029996
2610,1947-58-6,C(C(C(CO)Br)Br)O,3.390935107
2611,19480-39-8,CC1=C(C=CC(=C1)Cl)OCC(=O)[O-].[NH4+],3.079181246
2612,19485-08-6,CCOC(=O)C1=CNC2=CC(=C(C=C2C1=O)OCC3CC3)OCC4CC4,3.477121255
2613,1949-20-8,CCN(CC)CCC1=NC(=NO1)C2=CC=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,3.217483944
2614,1952-96-1,C1=CC(=CC=C1C=NC(CO)C(C2=CC=C(C=C2)[N+](=O)[O-])O)N(CCCl)CCCl,3.602059991
2615,195252-02-9,CN(C)C1=NC=NC2=C1N=CN2CC3CC3,2.755874856
2616,195252-21-2,C1CC1CN2C=NC3=C(N=CN=C32)NC4CC4,2.204119983
2617,195252-29-0,C1CC1NC2=C3C(=NC=N2)N(C=N3)C4CC4,2.113943352
2618,195252-40-5,C1CC1CN2C=NC3=C2N=CN=C3N(C=O)C4CC4,2.698970004
2619,195252-47-2,C1CC1CN2C=NC3=C(N=C(N=C32)C(F)(F)F)NC4CC4,2
2620,1953/2/2,CC(C(=O)NCC(=O)O)S,3.113943352
2621,1955-45-9,CC1(COC1=O)C,3.167317335
2622,19562-30-2,CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCCC3)C(=O)O,3.698970004
2623,19594-18-4,CCSCCOC1=CC=C(C=C1)[N+](=O)[O-],2.916980047
2624,1962-75-0,CCCCOC(=O)C1=CC=C(C=C1)C(=O)OCCCC,3.301029996
2625,19622-19-6,CCSC(=O)NCCCN(C)C.Cl,3.113943352
2626,19645-42-2,CC(C)SC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],3.056904851
2627,1965-29-3,C(CNCCNCCO)N,3.665580991
2628,1966-58-1,CNC(=O)OCC1=CC(=C(C=C1)Cl)Cl,3.271841607
2629,19666-30-9,CC(C)OC1=C(C=C(C(=C1)N2C(=O)OC(=N2)C(C)(C)C)Cl)Cl,3.602059991
2630,19668-15-6,C1CN(CCC1O)CCCC(=O)C2=CC=C(C=C2)F.Cl,3.380211242
2631,1967-16-4,CC(C#C)OC(=O)NC1=CC(=CC=C1)Cl,3.376576957
2632,19688-04-1,CCOC(=O)C1=NOC=C1C(=O)C2=CC=CC=C2,3
2633,19690-31-4,C1=C2C(=C(C(=C1Cl)Cl)O)N=C(N2)C(F)(F)F,1.716003344
2634,19694-10-1,C1=CC(=C(C=C1C(=O)N)N)Cl,2.954242509
2635,1970-40-7,C1=C(C(=O)C(=C(N1)Cl)Cl)Cl,1.903089987
2636,19719-28-9,C1=CC(=C(C=C1Cl)Cl)CC(=O)O,3.397940009
2637,19721-22-3,C(CO)CS,2.064457989
2638,19721-74-5,C(C(S(=O)(=O)C(CCl)Cl)Cl)Cl,2.397940009
2639,19750-95-9,CC1=C(C=CC(=C1)Cl)N=CN(C)C.Cl,2.352182518
2640,19767-45-4,C(CS(=O)(=O)[O-])S.[Na+],3.64738297
2641,1977/10/2,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,2.178976947
2642,1977/11/3,CN1CCN(CC1)C2=NC3=CC=CC=C3CC4=CC=CC=C42,2.819543936
2643,19774-82-4,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I.Cl,3.477121255
2644,19780-11-1,CCCCCCCCC/C=C/CC1CC(=O)OC1=O,3.301029996
2645,19794-93-5,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,2.838849091
2646,1982-36-1,CN1CCCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl.Cl,2.69019608
2647,1982-37-2,CN1CCC(C1)CN2C3=CC=CC=C3SC4=CC=CC=C42,2.209515015
2648,1982-47-4,CN(C)C(=O)NC1=CC=C(C=C1)OC2=CC=C(C=C2)Cl,3.525044807
2649,1982-49-6,CC1CCCCC1NC(=O)NC2=CC=CC=C2,3.795880017
2650,1982-55-4,C1=C(C2=NSN=C2C(=C1Cl)Cl)Cl,3.209515015
2651,1982-69-0,COC1=C(C=CC(=C1C(=O)[O-])Cl)Cl.[Na+],3.650954758
2652,19824-89-6,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2N=CC(=C4)Cl)CCO.Cl.Cl,2.81756537
2653,19843-73-3,C1CC/C(=N\O)/C(C1)N=[N+]=[N-],3.049218023
2654,1985/12/2,C1=CC(=CC=C1N=C=S)Br,2.602059991
2655,1986-53-4,CCC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@]4([C@H]([C@@H]3CCC2=C1)CC[C@@H]4OC(=O)CC)C,3.544068044
2656,1987-50-4,CCCCCCCC1=CC=C(C=C1)O,3.301029996
2657,19876-05-2,C=CCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,3.301029996
2658,19882-03-2,CC[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@@H]2O)O)CCC4=C3C=CC(=C4)O,3.699837726
2659,199119-58-9,COC1=CC(=NC(=N1)NC(=O)[N-]S(=O)(=O)C2=C(C=CC=N2)OCC(F)(F)F)OC.[Na+],3.612783857
2660,19932-84-4,C1=CC2=C(C=C1Cl)OC(=O)N2,3.079181246
2661,19937-59-8,CN(C)C(=O)NC1=CC(=C(C=C1)OC)Cl,3.204119983
2662,19962-50-6,CCC1CCCC(C1N)CC,2.195899652
2663,19974-69-7,CN1CCCCC1C(C2=CC=CC=C2)C3=CC(=CC=C3)O.Cl,0
2664,19986-35-7,CN(C)CN1C2=C(C=CC(=C2)Cl)OC1=O,3
2665,19992-69-9,CN(C)N=NC1=CN=CC=C1,2.204119983
2666,2001-81-2,CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C2CCCC2.[Br-],2.892094603
2667,2001-95-8,C[C@H]1C(=O)N[C@H](C(=O)O[C@@H](C(=O)N[C@@H](C(=O)O[C@H](C(=O)N[C@H](C(=O)O[C@@H](C(=O)N[C@@H](C(=O)O[C@H](C(=O)N[C@H](C(=O)O[C@@H](C(=O)N[C@@H](C(=O)O1)C(C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C(C)C,0.602059991
2668,2004-62-8,C(CCCNCCC#N)CCNCCC#N,3.301029996
2669,20056-92-2,CCCC/C=C\CCCCCCO,4.069298012
2670,20064-38-4,[Cl].[Cl].[H].[H].CN(C)CCCNC1=C2C(C=CC=C2N([O-])c3ccccc13)[N+]([O-])=O,2.041392685
2671,2008-39-1,CNC.C1=CC(=C(C=C1Cl)Cl)OCC(=O)O,2.900002788
2672,2008-39-1,CNC.C1=CC(=C(C=C1Cl)Cl)OCC(=O)O,3.592916612
2673,2009-24-7,C1=CC(=O)OC2=C(C3=C(C=CO3)C=C21)O,2.681241237
2674,20103-09-7,C1=C(C(=CC(=C1Cl)N)Cl)N,3.243038049
2675,2011-67-8,CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3,2.986771734
2676,20120-33-6,COP(=O)(CCC(=O)NCO)OC,3.875061263
2677,20123-68-6,C1CC1NCC(C2=CC(=CC=C2)N)O.Cl.Cl,3.511883361
2678,2013-58-3,CN(C)[C@H]1[C@@H]2[C@H]([C@@H]3C(=C)C4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O,3.301029996
2679,20139-55-3,CC1=C(C=CC(=C1)Cl)NC(=O)CC(=O)C,3.544068044
2680,2015-28-3,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO.Cl.Cl,2.50242712
2681,20168-99-4,CC1=C(C2=C(N1C(=O)/C=C/C3=CC=CC=C3)C=CC(=C2)OC)CC(=O)O,2.954242509
2682,20170-20-1,CC(C(=O)NC1=CC(=NN1C2=CC=CC=C2)C3=CC=CC=C3)N(C)C,2.911157609
2683,20172-02-5,COC1=CC=C(C=C1)NC(=O)C(=C)Cl,1.913813852
2684,2018-45-3,CC1(CCOCO1)CCO,3.944482672
2685,20187-55-7,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=N2)OCC(=O)O,3.079181246
2686,20190-95-8,CCCCCCCCC(=O)NO,4.204119983
2687,20206-80-8,CC(=O)OCCCC(=O)CBr,2.77815125
2688,20208-21-3,C1=CC=C2C(=C1)NC(=N2)/C=C/C3=NC4=CC=CC=C4N3CCO,3.361727836
2689,2022-85-7,C1=NC(=O)NC(=C1F)N,4.176091259
2690,20231-45-2,CC12CCC(C1(C)C=O)CC2=O,3.491361694
2691,20240-98-6,CC1=CC=CC=C1N=NN(C)C,2.544068044
2692,20253-72-9,CNC(=O)CSP(=S)([O-])OC.[K+],3.176091259
2693,20261-38-5,CCCCCCCCCCCCCC1=C(C(=CC=C1)O)C(=O)O,2.682145076
2694,20262-58-2,CC(=O)NC1=CC2=C(C(=C(C=C2C=C1)S(=O)(=O)[O-])N=NC3=CC=C(C=C3)S(=O)(=O)CCOS(=O)(=O)[O-])O.[Na+].[Na+],3.301029996
2695,2030-63-9,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,3.924279286
2696,20308-43-4,CCCCCNC(=O)C1=CC=CC=C1,3.633468456
2697,2031-67-6,CCO[Si](C)(OCC)OCC,3.302547372
2698,2032-65-7,CC1=CC(=CC(=C1SC)C)OC(=O)NC,1.801305686
2699,2033-94-5,CC(C#C)(C(C1=CC=CC=C1)O)O,2.86332286
2700,2034-22-2,C1(=C(N=C(N1)Br)Br)Br,1.531478917
2701,20344-15-4,CC1=CC(=NN1)CCN2CCN(CC2)C3=CC(=CC=C3)Cl.Cl.Cl,2.755874856
2702,203448-76-4,CC(C)CC(C)C1=CC=CC=C1N,3.301029996
2703,2035-99-6,CCCCCCCC(=O)OCCC(C)C,3.698970004
2704,20354-26-1,CN1C(=O)N(OC1=O)C2=CC(=C(C=C2)Cl)Cl,2.890421019
2705,20363-83-1,CCOC(=O)COC(=O)C(=C)C,3.896526217
2706,2037-95-8,C1=CC=C2C(=C1)C(=O)NC(=O)O2,2.875061263
2707,20373-56-2,CCN(C1CC1)C(=O)C2=CC(=NC(=C2)Cl)Cl,1.892094603
2708,2038/3/1,C1COCCN1CCN,3.477121255
2709,2039-85-2,C=CC1=CC(=CC=C1)Cl,3.716003344
2710,2039-87-4,C=CC1=CC=CC=C1Cl,3.716003344
2711,20395-17-9,CCOP(=O)(CC)SCSCSP(=O)(CC)OCC,0.230448921
2712,20404-97-1,CC1=CC=C(C=C1)SC(C[N+](=O)[O-])C2=CC=C(C=C2)NC(=O)C,3.903089987
2713,20405-19-0,CC1=C(C=CC(=C1)Cl)OCC(=O)O.C(CO)NCCO,2.903089987
2714,20417-82-7,CC\1(CCC/C1=N\OC(=O)NC)C#N,1.255272505
2715,20417-83-8,C/C(=N/OC(=O)NC)/C(C)(C)[N+](=O)[O-],1.113943352
2716,20417-84-9,CC\1(CCC/C1=N\OC(=O)NC)[N+](=O)[O-],0.602059991
2717,2043-57-4,C(CI)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,3.587486465
2718,2045-52-5,CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=C2.Cl,2.477121255
2719,2047-14-5,CCOP(=S)(OCC)SCC(=O)N,1
2720,2049-95-8,CCC(C)(C)C1=CC=CC=C1,3.301029996
2721,2050-92-2,CCCCCNCCCCC,2.431363764
2722,2051-78-7,CCCC(=O)OCC=C,2.397940009
2723,2052-15-5,CCCCOC(=O)CCC(=O)C,3.698970004
2724,2052-46-2,CN(C)C1=CC=C(C=C1)N.Cl,1.681241237
2725,20537-88-6,C(CN)CNCCSP(=O)(O)O,2.916980047
2726,2055-44-9,C1CCN(CC1)CC(C2=NOC(=C2)C3=CC=CC=C3)O,3.296226287
2727,20562-02-1,C[C@H]1CC[C@@H]2[C@H]([C@H]3[C@@H](N2C1)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O[C@H]9[C@@H]([C@@H]([C@H]([C@@H](O9)C)O)O)O)C)C)C,2.770852012
2728,20566-35-2,CC(COC(=O)C1=C(C(=C(C(=C1Br)Br)Br)Br)C(=O)OCCOCCO)O,3.301029996
2729,20602-57-7,CC1NC(=O)C2=CC=CC=C2O1,3.010723865
2730,2062-78-4,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,3.041392685
2731,20624-25-3,CCN(CC)C(=S)[S-].O.O.O.[Na+],3.176091259
2732,20627-73-0,COC(C1=CC=CC=C1[N+](=O)[O-])OC,3.534026106
2733,20684-06-4,CCN(CCN1C(=NC2=C1C(=O)N(C(=O)N2C)C)CC3=CC=CC=C3)CCO.Cl,3.056523724
2734,20686-45-7,CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)C,2.77815125
2735,20691-84-3,CN(C)C1=CC=C(C=C1)N=NC2=CC=CC(=C2)C(=O)O,3.574841195
2736,20706-25-6,CCCOCCOC(=O)C,3.975707464
2737,20723-84-6,CCC(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)OC3=CC=CC=C3OC,3.301029996
2738,20724-12-3,CC1=CC(=C(C=C1)C(C)C)OC(=O)C2=CC=CC=C2NC3=CC=CC(=C3C)C,3.301029996
2739,20724-13-4,CCC(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)OC3=C(C=CC(=C3)C)C(C)C,3.301029996
2740,20749-68-2,C1=CC2=C3C(=C1)N=C4C5=C(C(=C(C(=C5Cl)Cl)Cl)Cl)C(=O)N4C3=CC=C2,3.698970004
2741,20757-80-6,C1CCC2C(C1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,2
2742,207574-76-3,CC1C(=NC(=O)CN)C=CC=C1C2=CC(=CC=C2)C3(C=CC(=NC(=O)CN)C(=C3C)NC(=O)O)NC(=O)O,3.698970004
2743,20769-36-2,CCCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN(C)C,2.477121255
2744,20769-85-1,CC(C)(C(=O)Br)Br,2.970036777
2745,20780-49-8,CC(C)CCCC(C)CCOC(=O)C,3.698970004
2746,2079-00-7,CN(CC[C@@H](CC(=O)N[C@H]1C=C[C@@H](O[C@@H]1C(=O)O)N2C=CC(=NC2=O)N)N)C(=N)N,1.658011397
2747,2079-54-1,CC(CC1=CC=CC=C1)N(C)CC#C.Cl,2.58546073
2748,2082-79-3,CCCCCCCCCCCCCCCCCCOC(=O)CCC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C,3.698970004
2749,2082-81-7,CC(=C)C(=O)OCCCCOC(=O)C(=C)C,1.002856926
2750,20830-75-5,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5C[C@H]([C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,1.451325808
2751,20846-91-7,C(CN[C@@H](CC(=O)O)C(=O)O)N[C@@H](CC(=O)O)C(=O)O,3.301029996
2752,208465-21-8,COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(C=CC(=C2)CNS(=O)(=O)C)C(=O)OC)OC,3.505149978
2753,20856-57-9,C1=CC(=C(C=C1NC(C(Cl)(Cl)Cl)NC=O)Cl)Cl,3.397940009
2754,20866-13-1,CC1N(C(=O)C2=CC=CC=C2N1C(=O)CN3CCOCC3)C4=CC=CC=C4.Cl,3.232487866
2755,2088-72-4,CCOC(=O)CSP(=O)(OC)OC,2.58546073
2756,2089-46-5,CC(C)(C1=CC=CC=C1)C2=CC(=C(C(=C2)CN3CCCCC3)O)CN4CCCCC4.Br.Br,2.77815125
2757,2091-24-9,CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCC(=O)O,4
2758,20917-50-4,C1CCCCN(CCC1)N=O,2.752816431
2759,2094-99-7,CC(=C)C1=CC(=CC=C1)C(C)(C)N=C=O,3.491361694
2760,20940-37-8,CCNCC.OC(=O)COc1ccc(Cl)cc1Cl,2.607455023
2761,20945-65-7,CS(=O)(=O)C1=CC(=C(C=C1)O)Cl,2.698970004
2762,20954-12-5,CCCCOC(=O)C1=CC=C(C=C1)N2C3=CC=CC=C3C(=N2)OCCN(C)C,3
2763,20954-13-6,CCCCOC(=O)C1=CC=C(C=C1)N2C3=CC=CC=C3C(=N2)OCCN(CC)CC,3
2764,20954-14-7,CCCCOC(=O)C1=CC=C(C=C1)N2C3=CC=CC=C3C(=N2)OCCN4CCCCC4,3.301029996
2765,20954-16-9,CCCCOC(=O)C1=CC=C(C=C1)N2C3=CC=CC=C3C(=N2)OCCCN4CCCCC4,3
2766,2104-64-5,CCOP(=S)(C1=CC=CC=C1)OC2=CC=C(C=C2)[N+](=O)[O-],1.230448921
2767,2104-96-3,COP(=S)(OC)OC1=CC(=C(C=C1Cl)Br)Cl,3.538070787
2768,21045-68-1,CCOC(=O)COC(=O)C=C,2.33243846
2769,21062-28-2,CCN1CCCC(C1)NC2=NC(=NC(=C2)C)/N=C(\N)/NC3=CC(=C(C=C3)Cl)Cl,3.01745073
2770,210631-68-8,CC1=C(C=CC(=C1C2=NOCC2)S(=O)(=O)C)C(=O)C3=CNN(C3=O)C,3.477121255
2771,21087-64-9,CC(C)(C)C1=NN=C(N(C1=O)N)SC,3.149034267
2772,210880-92-5,CN/C(=N\[N+](=O)[O-])/NCC1=CN=C(S1)Cl,3.570706353
2773,2109-64-0,CCCCN(CCCC)CC(C)O,3.298853076
2774,21124-13-0,CC1=CC=C(C=C1)NN=NC,2.580810973
2775,2114-33-2,CC(CC1=CC=CC=C1)OC(=O)C,3.698970004
2776,21140-37-4,CN(C)CC1=C(C=CC(=C1)C2=CC=CC=C2)O,1.397940009
2777,21145-77-7,CC1CC(C2=C(C1(C)C)C=C(C(=C2)C(=O)C)C)(C)C,2.954724791
2778,21173-27-3,CC1=CC=C(C=C1)CCOC(=O)C2=CN=CC=C2,3.544192111
2779,21187-98-4,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2,3.477121255
2780,2121/12/2,C1C[N+]2=CC3=CC4=C(C=C3C5=CC(=CC1=C52)O)OCO4,1.954242509
2781,21216-78-4,C[N+]1(CCCCC1)CC2COC(O2)(C3=CC=CC=C3)C4=CC=CC=C4.[I-],3.260071388
2782,2122-70-5,CCOC(=O)CC1=CC=CC2=CC=CC=C21,3.553883027
2783,2122-77-2,C1=C(C(=CC(=C1Cl)Cl)Cl)OCCO,3.176091259
2784,2123-24-2,C1CCC(=O)[N-]CC1.[Na+],3.06069784
2785,21256-18-8,C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3,3.650307523
